,id,text,length,future,present,past,.,!,?,ORG,flesch_score,fleschkincaid_score,gunningfog_score,smog_score,dalechall_score,noun_rate,verb_rate,demonstrative_rate,adjective_rate,adposition_rate,adverb_rate,auxiliary_rate,conjunction_rate,determiner_rate,interjection_rate,numeral_rate,particle_rate,pronoun_rate,proper_noun_rate,punctuation_rate,subordinating_conjunction_rate,symbol_rate,possessive_rate,noun_verb_ratio,noun_ratio,pronoun_noun_ratio,closed_class_word_rate,open_class_word_rate,total_dependency_distance,average_dependency_distance,total_dependencies,average_dependencies,content_density,idea_density,honore_statistic,brunet_index,type_token_ratio,word_length,prop_inflected_verbs,prop_auxiliary_verbs,prop_gerund_verbs,prop_participles,mispelled,alliteration_score,is_passive,syllables,jargon,sentiment_label,sentiment_score,Tentative,PERSON,DATE,Certainty,GPE,Generalizing,Modal,NORP,TIME,CARDINAL,LOC,FAC,WORK_OF_ART,MONEY,PRODUCT,QUANTITY,ORDINAL,LANGUAGE,LAW,EVENT,PERCENT
3381,3381,"Sorry, boys, I don't have two thousand pounds.
",47,0.0,0.014184397163120567,0.0,1.0,0.0,0.0,,107.60000000000001,-0.754999999999999,1.6,3.1291,5.80865,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.25,0.0,0.0,0.08333333333333333,2.0,0.6666666666666666,0.5,0.08333333333333333,0.25,46,46.0,9,9.0,3.0,0.08333333333333333,2733.3973147667994,5.327806908550733,0.9166666666666666,3.25,0.0,1.0,0.0,0.0,0.0,0.2222222222222222,0,1.25,0.02127659574468085,0,0.9990932941436768,,,,,,,,,,,,,,,,1.0,,,,,
3382,3382,"Does that mean saying his name fifty times more a day than I say my own? Does it mean worrying about him and his needs before me and mine? Is it all about the other person? Is that love?
",187,0.0,0.0037433155080213902,0.0,0.0,0.0,1.0,,103.47184615384617,0.7648205128205134,4.145641025641026,5.683917801722854,0.38688,0.11627906976744186,0.13953488372093023,0.046511627906976744,0.046511627906976744,0.06976744186046512,0.046511627906976744,0.09302325581395349,0.046511627906976744,0.046511627906976744,0.0,0.023255813953488372,0.0,0.2558139534883721,0.0,0.09302325581395349,0.023255813953488372,0.0,0.3023255813953488,0.8333333333333334,0.45454545454545453,2.2,0.4186046511627907,0.3488372093023256,129,32.25,21,9.0,0.8333333333333334,0.3488372093023256,1337.3155966910444,8.35725918773363,0.6744186046511628,3.441860465116279,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.05,0,1.2820512820512822,0.0,0,0.7891125679016113,,,,,,,,,,1.0,,,,,,,,,,,
3383,3383,"Raphael, there are better ways to use your skills in ninjitsu.
",63,0.0,0.007936507936507936,0.0,1.0,0.0,0.0,0.5,101.27068181818181,0.5004545454545468,2.2,3.1291,8.215663636363635,0.23076923076923078,0.15384615384615385,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.0,0.0,0.23076923076923078,1.5,0.6,0.6666666666666666,0.23076923076923078,0.46153846153846156,33,33.0,12,12.0,2.0,0.3076923076923077,NA,5.364909695936776,1.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0,1.3636363636363635,0.015873015873015872,0,0.9993051290512085,,,,,0.5,,,,,,,,,,,,,,,,
3384,3384,"Little greaser sonofabitch been running a goddarn bus service.
",63,0.0,0.007936507936507936,0.007936507936507936,1.0,0.0,0.0,,70.66750000000002,4.520555555555559,1.8,3.1291,7.368588888888889,0.3,0.1,0.0,0.2,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,3.0,0.75,0.0,0.1,0.6,27,27.0,8,8.0,6.0,0.3,NA,4.829605387205156,1.0,5.4,1.0,2.0,0.0,1.0,0.015873015873015872,0.2,0,2.0,0.031746031746031744,0,0.9979776740074158,,,,,,,,,,,,,,,,,,,,,
3385,3385,"Don't tell me. You've come to read my trousers.
",48,0.0,0.008333333333333333,0.004166666666666667,1.0,0.0,0.0,,119.19000000000003,-2.619999999999999,1.2000000000000002,3.1291,9.048633333333333,0.07692307692307693,0.23076923076923078,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.15384615384615385,0.23076923076923078,0.0,0.15384615384615385,0.0,0.0,0.23076923076923078,0.3333333333333333,0.25,3.0,0.23076923076923078,0.3076923076923077,26,13.0,9,6.5,1.3333333333333333,0.23076923076923078,3077.9392289538423,5.48607435538278,0.9230769230769231,3.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.1,0,1.1111111111111112,0.041666666666666664,1,0.9156855344772339,,,,,,,,,,,,,,,,,,,,,
3386,3386,"...about as subtle as a cockroach crawling across a white rug.
",63,0.0,0.015873015873015872,0.0,1.0,0.0,0.0,,96.92927272727275,0.2861818181818201,0.8800000000000001,3.1291,6.616529090909091,0.15384615384615385,0.07692307692307693,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.15384615384615385,2.0,0.6666666666666666,0.0,0.3076923076923077,0.5384615384615384,36,36.0,8,8.0,1.75,0.5384615384615384,1410.7221466038454,5.622788306919461,0.8461538461538461,4.0,1.0,0.0,1.0,0.0,0.0,0.08333333333333333,0,1.4545454545454546,0.031746031746031744,0,0.998996913433075,,,,,,,,,,,,,,,,,,,,,
3387,3387,"You ever try that shit again...
",32,0.0,0.0,0.0,1.0,0.0,0.0,,120.7125,-3.2049999999999983,0.6000000000000001,3.1291,6.342566666666666,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,1.0,0.5,1.0,0.2857142857142857,0.5714285714285714,16,16.0,6,6.0,2.0,0.42857142857142855,NA,4.1021136011601484,1.0,3.7142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0,1.3333333333333333,0.03125,0,0.9824434518814087,,,,,,,,,,,,,,,,,,,,,
3388,3388,"Nothing's hurt so far but your pride...and nobody need ever know about that except the people in this room.
",108,0.0,0.004629629629629629,0.0,1.0,0.0,0.0,,96.11484210526318,0.7972631578947365,1.52,3.1291,5.487085263157894,0.13043478260869565,0.13043478260869565,0.08695652173913043,0.0,0.13043478260869565,0.13043478260869565,0.043478260869565216,0.08695652173913043,0.08695652173913043,0.0,0.0,0.0,0.17391304347826086,0.0,0.08695652173913043,0.0,0.0,0.17391304347826086,1.0,0.5,1.3333333333333333,0.4782608695652174,0.391304347826087,73,73.0,14,14.0,0.8181818181818182,0.4782608695652174,NA,6.482135205670623,1.0,3.869565217391304,0.0,0.3333333333333333,0.0,0.3333333333333333,0.009259259259259259,0.1,0,1.4736842105263157,0.018518518518518517,1,0.9341330528259277,,,,,,,0.004629629629629629,,,,,,,,,,,,,,
3389,3389,"Get dressed, Thumper, you're taking me out for my birthday.
",60,0.0,0.01111111111111111,0.005555555555555555,1.0,0.0,0.0,,100.24000000000002,0.5199999999999996,2.0,3.1291,7.0424999999999995,0.07142857142857142,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.07142857142857142,0.21428571428571427,0.0,0.0,0.21428571428571427,0.5,0.3333333333333333,3.0,0.35714285714285715,0.21428571428571427,36,18.0,11,6.5,0.6,0.2857142857142857,3430.7745284998377,5.631723801870992,0.9285714285714286,3.5714285714285716,1.0,1.0,0.0,1.0,0.0,0.18181818181818182,0,1.4,0.03333333333333333,1,0.9994432330131531,,1.0,,,,,,,,,,,,,,,,,,,
3390,3390,"Heroin -- peppermint-flavored heroin.
",38,0.0,0.0,0.0,1.0,0.0,0.0,,56.755000000000024,5.840000000000002,10.8,7.168621630094336,15.578199999999999,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,3.0,0.75,0.0,0.0,0.5714285714285714,17,17.0,5,5.0,NA,0.14285714285714285,NA,4.1021136011601484,0.8571428571428571,4.857142857142857,1.0,0.0,0.0,1.0,0.02631578947368421,0.4,0,3.0,0.05263157894736842,0,0.9406411051750183,,,,,,,,,,,,,,,,,,,,,
3391,3391,"Maybe we at war with Norway.
",29,0.0,0.0,0.0,1.0,0.0,0.0,,105.09000000000002,-0.6533333333333324,1.2000000000000002,3.1291,6.416966666666665,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,NA,1.0,1.0,0.42857142857142855,0.2857142857142857,16,16.0,6,6.0,0.6666666666666666,0.42857142857142855,NA,4.1021136011601484,1.0,3.2857142857142856,NA,NA,NA,NA,0.0,0.14285714285714285,0,1.3333333333333333,0.0,0,0.9950864911079407,,,,,1.0,,,,,,,,,,,,,,,,
3392,3392,"Not compared to that ""Cobblepot"" person you're promoting...
",60,0.0,0.01111111111111111,0.005555555555555555,1.0,0.0,0.0,,56.755000000000024,5.840000000000002,10.8,7.168621630094336,9.656949999999998,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.25,0.0,0.0,0.08333333333333333,0.5,0.3333333333333333,1.0,0.25,0.25,47,47.0,9,9.0,1.0,0.25,2733.3973147667994,5.327806908550733,0.9166666666666666,4.333333333333333,1.0,0.5,0.0,1.0,0.0,0.3333333333333333,0,1.75,0.05,0,0.9900471568107605,,,,,,,,,,,,,,,,,,,,,
3393,3393,"Your compliment was sufficient Luis.
",37,0.0,0.0,0.02702702702702703,1.0,0.0,0.0,,52.01750000000001,6.625000000000002,17.0,8.841846274778883,13.234499999999999,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333,NA,1.0,1.0,0.16666666666666666,0.3333333333333333,11,11.0,6,6.0,2.0,0.16666666666666666,NA,3.7930392279328475,1.0,5.333333333333333,NA,NA,NA,NA,0.0,0.0,0,1.8,0.0,1,0.9998301267623901,,1.0,,,,,,,,,,,,,,,,,,,
3394,3394,"It's rude to talk about religion. You never know who you're going to offend.
",77,0.0,0.008658008658008658,0.0,1.0,0.0,0.0,,93.32690476190476,1.401428571428573,4.723809523809524,6.42735559955562,8.379395238095237,0.05555555555555555,0.2222222222222222,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.2777777777777778,0.25,0.2,4.0,0.2777777777777778,0.3888888888888889,43,21.5,14,8.5,1.4,0.3888888888888889,2312.2974063169318,6.22923514619378,0.7777777777777778,3.5,0.25,0.5,0.0,0.25,0.0,0.13333333333333333,0,1.4285714285714286,0.025974025974025976,0,0.9981071949005127,,,,0.0021645021645021645,,,,,,,,,,,,,,,,,
3395,3395,"Except, if you'll excuse me, I'm not in jail.
",46,0.010869565217391304,0.010869565217391304,0.0,1.0,0.0,0.0,,98.8675,0.5872222222222252,1.8,3.1291,7.368588888888889,0.07142857142857142,0.07142857142857142,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.07142857142857142,0.21428571428571427,0.0,0.21428571428571427,0.07142857142857142,0.0,0.21428571428571427,1.0,0.5,3.0,0.35714285714285715,0.14285714285714285,59,59.0,10,10.0,0.4,0.21428571428571427,3430.7745284998377,5.631723801870992,0.8571428571428571,2.642857142857143,0.0,2.0,0.0,0.0,0.0,0.2,0,1.2222222222222223,0.043478260869565216,1,0.9932085871696472,,,,,,,,,,,,,,,,,,,,,
3396,3396,"Now, young Skywalker...you will die.
",37,0.02702702702702703,0.0,0.0,1.0,0.0,0.0,1.0,87.38000000000004,1.3200000000000003,8.4,5.683917801722854,6.844099999999999,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.0,0.0,0.2222222222222222,0.0,0.0,NA,0.1111111111111111,0.3333333333333333,33,33.0,7,7.0,3.0,0.3333333333333333,NA,4.613836261826039,1.0,3.5555555555555554,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0,1.6,0.05405405405405406,1,0.6202442646026611,,,,,,,0.02702702702702703,,,,,,,,,,,,,,
3397,3397,"That's what I ask and that's what I care about, get out of my office.
",70,0.0,0.011428571428571429,0.0,1.0,0.0,0.0,,108.9825,-0.07833333333333137,3.0,3.1291,0.372,0.05263157894736842,0.15789473684210525,0.10526315789473684,0.0,0.15789473684210525,0.0,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.0,0.3684210526315789,0.0,0.10526315789473684,0.0,0.0,0.3684210526315789,0.3333333333333333,0.25,7.0,0.5789473684210527,0.21052631578947367,52,52.0,11,11.0,0.36363636363636365,0.3684210526315789,1570.3674555554346,6.44607569787407,0.7894736842105263,2.8947368421052633,0.0,0.6666666666666666,0.0,0.0,0.0,0.1875,0,1.2,0.02857142857142857,1,0.9987367987632751,,,,,,,,,,,,,,,,,,,,,
3398,3398,"But I've got the bullets! The gun was empty!
",45,0.0,0.007407407407407407,0.014814814814814814,0.0,1.0,0.0,,109.79000000000002,-1.3088888888888874,1.2000000000000002,3.1291,5.539744444444444,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,2.0,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,25,12.5,8,6.0,1.0,0.25,2733.3973147667994,5.327806908550733,0.8333333333333334,3.0,1.0,2.0,0.0,1.0,0.0,0.1,0,1.2222222222222223,0.022222222222222223,0,0.9991974234580994,,,,,,,,,,,,,,,,,,,,,
3399,3399,"I gave you a baby last night.
",30,0.0,0.0,0.03333333333333333,1.0,0.0,0.0,,118.6825,-2.424999999999999,1.4000000000000001,3.1291,0.1736,0.25,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.25,0.0,0.125,0.0,0.0,0.375,2.0,0.6666666666666666,1.0,0.375,0.5,20,20.0,8,8.0,1.3333333333333333,0.25,NA,4.373186982084907,1.0,2.875,1.0,0.0,0.0,0.0,0.0,0.0,0,1.1428571428571428,0.0,1,0.9952521324157715,,,,,,,,,,,,,,,,,,,,,
3400,3400,"I think they got the fever.
",28,0.0,0.017857142857142856,0.017857142857142856,1.0,0.0,0.0,,119.19000000000003,-2.619999999999999,1.2000000000000002,3.1291,0.1488,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.5,0.3333333333333333,2.0,0.42857142857142855,0.42857142857142855,14,14.0,6,6.0,1.0,0.2857142857142857,NA,4.1021136011601484,1.0,3.142857142857143,0.5,0.0,0.0,0.0,0.0,0.0,0,1.1666666666666667,0.0,0,0.9424090385437012,,,,,,,,,,,,,,,,,,,,,
3401,3401,"I'm havin' fish tonight!
",25,0.0,0.04,0.0,0.0,1.0,0.0,,120.20500000000001,-3.01,0.8,3.1291,11.6307,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,NA,1.0,0.5,0.2857142857142857,0.2857142857142857,18,18.0,6,6.0,1.0,0.14285714285714285,NA,4.1021136011601484,1.0,3.0,NA,NA,NA,NA,0.0,0.2,0,1.5,0.08,1,0.9970988035202026,,,,,,,,,1.0,,,,,,,,,,,,
3402,3402,"The truth is, you can't tell me, to a certainty, that you saw the thing.
",73,0.0045662100456621,0.0045662100456621,0.0045662100456621,1.0,0.0,0.0,,108.9825,-0.07833333333333137,3.0,3.1291,6.113833333333333,0.15,0.15,0.0,0.0,0.05,0.0,0.05,0.0,0.15,0.0,0.0,0.05,0.15,0.0,0.2,0.05,0.0,0.15,1.0,0.5,1.0,0.35,0.3,66,66.0,11,11.0,0.8571428571428571,0.2,2546.3724325208914,6.5342876312481035,0.8,2.9,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.125,1,1.1333333333333333,0.0273972602739726,0,0.9776148200035095,,,,,,,,,,,,,,,,,,,,,
3403,3403,"This fence is about the first thing I've ever done that'll produce an actual result.
",85,0.0029411764705882353,0.0058823529411764705,0.0029411764705882353,1.0,0.0,0.0,,97.7025,1.495000000000001,3.0,3.1291,9.271833333333333,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.1111111111111111,0.0,0.05555555555555555,0.0,0.0,0.2222222222222222,1.5,0.6,0.6666666666666666,0.2777777777777778,0.5,60,60.0,11,11.0,1.8,0.3333333333333333,NA,6.013739039477723,1.0,3.888888888888889,0.5,1.5,0.0,0.5,0.0,0.0625,1,1.4,0.023529411764705882,0,0.9688355922698975,,,,,,,,,,,,,,,,,,,,,
3404,3404,"Next time, we'll have a foolproof coffin.
",42,0.023809523809523808,0.0,0.0,1.0,0.0,0.0,,94.51107142857143,0.946428571428573,1.4000000000000001,3.1291,8.321528571428571,0.2,0.1,0.0,0.2,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.3,2.0,0.6666666666666666,0.5,0.2,0.5,27,27.0,8,8.0,2.5,0.3,NA,4.829605387205156,1.0,3.5,0.0,1.0,0.0,0.0,0.0,0.0,0,1.4285714285714286,0.023809523809523808,0,0.9975897073745728,,,,,,,,,,,,,,,,,,,,,
3405,3405,"Go fuck yourself, psycho!
",26,0.0,0.0,0.038461538461538464,0.0,1.0,0.0,,77.90500000000002,2.8900000000000023,0.8,3.1291,11.6307,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.5,0.3333333333333333,1.0,0.16666666666666666,0.5,14,14.0,4,4.0,3.0,0.3333333333333333,NA,3.7930392279328475,1.0,3.6666666666666665,0.5,0.0,0.0,0.0,0.0,0.0,0,1.5,0.038461538461538464,0,0.9988526105880737,,,,,,,,,,,,,,,,,,,,,
3406,3406,"Mal shoots him in the head, turns back.
",40,0.0,0.0125,0.0125,1.0,0.0,0.0,,118.17500000000001,-2.2299999999999986,1.6,3.1291,5.80865,0.1,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.5,0.3333333333333333,1.0,0.3,0.4,31,31.0,9,9.0,1.3333333333333333,0.4,NA,4.829605387205156,1.0,3.2,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.025,0,0.9871472120285034,,,,,,,,,,,,,,,,,,,,,
3407,3407,"I am not a bathroom attendant!
",31,0.0,0.03225806451612903,0.0,0.0,1.0,0.0,,76.89000000000003,3.280000000000003,7.866666666666666,7.168621630094336,6.416966666666665,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,NA,1.0,0.5,0.2857142857142857,0.2857142857142857,22,22.0,7,7.0,1.0,0.0,NA,4.1021136011601484,1.0,3.5714285714285716,NA,NA,NA,NA,0.0,0.0,0,1.6666666666666667,0.0,0,0.9874531626701355,,,,,,,,,,,,,,,,,,,,,
3408,3408,"Let's get out of here before one of those things kills guy.
",60,0.0,0.005555555555555555,0.0,1.0,0.0,0.0,,109.09500000000001,-0.4666666666666668,2.4000000000000004,3.1291,0.2976,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.0,0.21428571428571427,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.6666666666666666,0.4,0.5,0.35714285714285715,0.42857142857142855,48,48.0,11,11.0,1.2,0.5,3430.7745284998377,5.631723801870992,0.9285714285714286,3.4285714285714284,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0,1.0833333333333333,0.016666666666666666,0,0.9940546154975891,,,,,,,,,,,,,,,,,,,,,
3409,3409,"No offense, Professor Tripp, but you look sorta crappy.
",56,0.0,0.017857142857142856,0.0,1.0,0.0,0.0,,89.46750000000003,1.8983333333333352,6.2444444444444445,7.168621630094336,12.631922222222222,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.25,0.0,0.0,0.16666666666666666,1.0,0.5,1.0,0.25,0.3333333333333333,33,33.0,10,10.0,1.3333333333333333,0.3333333333333333,2733.3973147667994,5.327806908550733,0.9166666666666666,3.9166666666666665,0.0,0.0,0.0,0.0,0.0,0.3,0,1.6666666666666667,0.05357142857142857,0,0.9990136623382568,0.017857142857142856,1.0,,,,,,,,,,,,,,,,,,,
3410,3410,"There are no holes in my research.
",35,0.0,0.02857142857142857,0.0,1.0,0.0,0.0,,106.59678571428573,-0.7392857142857139,1.4000000000000001,3.1291,6.065814285714286,0.25,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.25,0.0,0.125,0.0,0.0,0.25,2.0,0.6666666666666666,1.0,0.5,0.375,18,18.0,8,8.0,0.75,0.25,NA,4.373186982084907,1.0,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0,1.1428571428571428,0.0,1,0.724638819694519,,,,,,,,,,,,,,,,,,,,,
3411,3411,"I left my phone number in your undies. Try not to lose it in traffic.
",70,0.0,0.0,0.0047619047619047615,1.0,0.0,0.0,,105.88000000000002,-0.2666666666666675,2.0,3.1291,5.989833333333333,0.23529411764705882,0.17647058823529413,0.0,0.0,0.11764705882352941,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.23529411764705882,0.0,0.11764705882352941,0.0,0.0,0.23529411764705882,1.3333333333333333,0.5714285714285714,1.0,0.35294117647058826,0.47058823529411764,44,22.0,11,8.0,1.3333333333333333,0.35294117647058826,2124.9100080421626,6.124367626821568,0.8823529411764706,3.235294117647059,0.6666666666666666,0.0,0.0,0.0,0.0,0.0625,0,1.2,0.014285714285714285,0,0.9970429539680481,,,,,,,,,,,,,,,,,,,,,
3412,3412,"Look at this, twenty fuckin' paints in a row.
",46,0.0,0.0,0.0,1.0,0.0,0.0,,117.66750000000002,-2.0349999999999984,1.8,3.1291,5.614144444444444,0.25,0.08333333333333333,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.25,0.0,0.0,0.08333333333333333,3.0,0.75,0.3333333333333333,0.3333333333333333,0.3333333333333333,43,43.0,8,8.0,1.0,0.25,NA,5.202259720982909,1.0,3.0833333333333335,1.0,0.0,0.0,0.0,0.0,0.1,0,1.2222222222222223,0.021739130434782608,0,0.9953129291534424,,,,,,,,,,1.0,,,,,,,,,,,
3413,3413,"It's a little box that you buy on the installment plan and before you tune it in they tell you they have a new model.
",118,0.0,0.00847457627118644,0.0,1.0,0.0,0.0,,96.01150000000003,2.9730000000000008,6.6000000000000005,7.168621630094336,5.519699999999999,0.14814814814814814,0.14814814814814814,0.0,0.07407407407407407,0.037037037037037035,0.0,0.037037037037037035,0.037037037037037035,0.1111111111111111,0.0,0.0,0.0,0.2962962962962963,0.0,0.037037037037037035,0.07407407407407407,0.0,0.37037037037037035,1.0,0.5,2.0,0.48148148148148145,0.37037037037037035,89,89.0,16,16.0,0.7692307692307693,0.2962962962962963,2526.8082639366517,7.132268091611605,0.8148148148148148,3.4444444444444446,0.0,0.25,0.0,0.0,0.0,0.07692307692307693,0,1.2,0.00847457627118644,0,0.9384366273880005,,,,,,,,,,,,,,,,,,,,,
3414,3414,"Oh, I think we're going to have several.
",41,0.0,0.018292682926829267,0.0,1.0,0.0,0.0,,97.025,0.7200000000000006,1.6,3.1291,0.1984,0.0,0.2727272727272727,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.18181818181818182,0.0,0.18181818181818182,0.0,0.0,0.2727272727272727,0.0,0.0,NA,0.18181818181818182,0.36363636363636365,27,27.0,9,9.0,2.0,0.36363636363636365,NA,5.024671669329011,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.1111111111111111,0,1.375,0.024390243902439025,1,0.998307466506958,,,,,,,,,,,,,,,,,,,,,
3415,3415,"The worst vice is advice, right? But can I make a suggestion? It's about your hair, some people are sensitive, that's why I ask.
",129,0.0012919896640826872,0.006459948320413437,0.0,0.3333333333333333,0.0,0.6666666666666666,,94.995,1.5,5.733333333333333,7.168621630094336,6.565766666666666,0.15625,0.0625,0.03125,0.0625,0.03125,0.03125,0.15625,0.03125,0.09375,0.03125,0.0,0.0,0.15625,0.0,0.1875,0.0,0.0,0.21875,2.5,0.7142857142857143,1.0,0.3125,0.3125,91,30.333333333333332,14,7.666666666666667,1.0,0.21875,2339.3717343898156,7.477997974036725,0.78125,3.28125,0.0,2.5,0.0,0.0,0.0,0.08,1,1.375,0.015503875968992248,0,0.9918571710586548,,,,,,0.0012919896640826872,0.0012919896640826872,,,,,,,,,,,,,,
3416,3416,"All I want in return ... is the chance to ... to find my folks.
",64,0.0,0.010416666666666666,0.0,1.0,0.0,0.0,,114.07793269230771,-2.248557692307692,0.65,3.1291,0.08059999999999999,0.1875,0.125,0.0,0.0,0.0625,0.0,0.0625,0.0,0.125,0.0,0.0,0.125,0.125,0.0,0.1875,0.0,0.0,0.125,1.5,0.6,0.6666666666666666,0.3125,0.3125,49,49.0,12,12.0,1.0,0.1875,1940.8121055678462,6.012263303347527,0.875,3.0625,0.0,0.5,0.0,0.0,0.015625,0.1875,1,1.0666666666666667,0.03125,1,0.9956220984458923,,,,,,,,,,,,,,,,,,,,,
3417,3417,"Have you ever had any attacks of fainting or dizziness?
",56,0.0,0.008928571428571428,0.008928571428571428,0.0,0.0,1.0,,91.78000000000003,1.700000000000001,2.0,3.1291,5.4635,0.2727272727272727,0.09090909090909091,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,3.0,0.75,0.3333333333333333,0.36363636363636365,0.45454545454545453,26,26.0,11,11.0,1.25,0.36363636363636365,NA,5.024671669329011,0.9090909090909091,4.181818181818182,1.0,1.0,0.0,1.0,0.0,0.0,0,1.6,0.017857142857142856,0,0.9896191954612732,,,,,,,,,,,,,,,,,,,,,
