a_id,b_id,score,label
arg201958,arg96567,0.10280375927686691,0
arg283063,arg203471,0.8924306631088257,1
arg203471,arg485419,0.0843835324048996,0
arg203471,arg216633,0.038006141781806946,0
arg216634,arg96567,0.13668036460876465,0
arg203471,arg639971,0.10921653360128403,0
arg351382,arg263839,0.881504476070404,1
arg245105,arg639971,0.06990794837474823,0
arg244432,arg263839,0.8498250842094421,1
arg244432,arg203471,0.8534314632415771,1
arg202606,arg96565,0.08170212060213089,0
arg312577,arg202607,0.045678362250328064,0
arg312577,arg202606,0.11805541813373566,0
arg202607,arg407143,0.8106843829154968,1
arg312577,arg216634,0.05666778236627579,0
arg245105,arg96565,0.04756664112210274,0
arg283063,arg245105,0.8823313117027283,1
arg39274,arg216634,0.07472557574510574,0
arg312577,arg639971,0.12347562611103058,0
arg201958,arg96565,0.7131460905075073,1
arg263839,arg54267,0.8688733577728271,1
arg271353,arg203471,0.31272727251052856,0
arg407143,arg96565,0.11519286781549454,0
arg201958,arg202606,0.8855012059211731,1
arg96565,arg216633,0.1301824152469635,0
arg485419,arg271353,0.7995244860649109,1
arg202606,arg39274,0.749890923500061,1
arg337014,arg216634,0.05719568207859993,0
arg216634,arg201958,0.2587986886501312,0
arg216634,arg202606,0.8425059914588928,1
arg96566,arg245105,0.8785611391067505,1
arg202606,arg263839,0.17713108658790588,0
arg203471,arg407143,0.07621438801288605,0
arg110967,arg201958,0.043140608817338943,0
arg96566,arg485419,0.7733449935913086,1
arg202607,arg96567,0.11351201683282852,0
arg96566,arg203471,0.9073758721351624,1
arg283063,arg54267,0.9327029585838318,1
arg639971,arg39274,0.9145448803901672,1
arg351382,arg283063,0.8219559788703918,1
arg625211,arg54267,0.8888741731643677,1
arg54267,arg39274,0.14316163957118988,0
arg337014,arg283063,0.14375127851963043,0
arg485419,arg54267,0.950640082359314,1
arg110967,arg351382,0.03768343850970268,0
arg203471,arg39274,0.44309982657432556,0
arg351382,arg96565,0.13008886575698853,0
arg245105,arg244432,0.08254002034664154,0
arg351382,arg39274,0.8986707329750061,1
arg485419,arg312577,0.8966162204742432,1
arg244432,arg485419,0.3183957040309906,0
arg202607,arg639971,0.8538129329681396,1
arg201958,arg351382,0.8097512722015381,1
arg351382,arg203471,0.8589188456535339,1
arg216634,arg639971,0.8569968342781067,1
arg582041,arg271353,0.8752381205558777,1
arg407143,arg639971,0.5207197666168213,0
arg202606,arg271353,0.7244898080825806,1
arg263839,arg96565,0.07053553313016891,0
arg245105,arg54267,0.8439297080039978,1
arg337014,arg244432,0.14998380839824677,0
arg216634,arg96566,0.8021718859672546,0
arg639971,arg263839,0.8623546361923218,1
arg244432,arg54267,0.9257166385650635,1
arg582041,arg485419,0.8176936507225037,1
arg202607,arg582041,0.8461705446243286,1
arg244432,arg201958,0.11029557883739471,0
arg485419,arg639971,0.8200892806053162,1
arg485419,arg202606,0.8090695738792419,1
arg582041,arg216634,0.1730605959892273,0
arg271353,arg244432,0.14455145597457886,0
arg96566,arg271353,0.8505644798278809,1
arg337014,arg485419,0.11355259269475937,0
arg312577,arg351382,0.07106513530015945,0
arg639971,arg202606,0.7929309010505676,1
arg39274,arg271353,0.6047729849815369,1
arg271353,arg312577,0.15824200212955475,0
arg216633,arg283063,0.8721697330474854,1
arg283063,arg202607,0.20824527740478516,0
arg201958,arg39274,0.9349423050880432,1
arg96566,arg337014,0.8641031384468079,1
arg351382,arg96566,0.8254113793373108,1
arg625211,arg39274,0.7201800346374512,1
arg245105,arg271353,0.15276281535625458,0
arg244432,arg283063,0.7000305652618408,1
arg110967,arg245105,0.7186618447303772,1
arg96565,arg312577,0.9041485786437988,1
arg96566,arg582041,0.6130990982055664,1
arg110967,arg407143,0.08185888081789017,0
arg625211,arg639971,0.12222401797771454,0
arg96565,arg283063,0.875556230545044,0
arg96565,arg625211,0.9375868439674377,1
arg244432,arg96565,0.15516212582588196,1
arg96566,arg110967,0.8631023168563843,1
arg582041,arg407143,0.7883606553077698,1
arg54267,arg582041,0.04497458413243294,0
arg485419,arg39274,0.9128074049949646,1
arg216634,arg216633,0.11301536858081818,0
arg202607,arg485419,0.7509229779243469,1
arg110967,arg271353,0.15483422577381134,0
arg407143,arg485419,0.14281563460826874,0
arg639971,arg110967,0.873180091381073,1
arg244432,arg202607,0.2205173224210739,0
arg271353,arg351382,0.06097530573606491,0
arg110967,arg337014,0.10780594497919083,0
arg216634,arg283063,0.8565492033958435,1
arg351382,arg337014,0.910356342792511,1
arg245105,arg337014,0.09994389861822128,0
arg245105,arg203471,0.12926596403121948,0
arg312577,arg39274,0.9098764657974243,1
arg271353,arg337014,0.14414089918136597,0
arg54267,arg202606,0.0701107531785965,0
arg271353,arg407143,0.09043993055820465,0
arg337014,arg201958,0.055891554802656174,0
arg216633,arg110967,0.9521666169166565,1
arg203471,arg54267,0.8938385844230652,1
arg263839,arg39274,0.8485913276672363,1
arg96566,arg96565,0.22327329218387604,0
arg110967,arg244432,0.15540651977062225,1
arg110967,arg625211,0.0916893407702446,0
arg271353,arg263839,0.5135121941566467,1
arg317490,arg243562,0.8922635912895203,1
arg636360,arg243562,0.15816505253314972,0
arg229317,arg245838,0.03176214173436165,0
arg231463,arg230311,0.8968706727027893,1
arg244447,arg229272,0.13279196619987488,0
arg231463,arg229582,0.8234617114067078,1
arg254853,arg230311,0.7843797206878662,1
arg229346,arg636360,0.94793301820755,1
arg229317,arg289787,0.05064590647816658,0
arg636360,arg237221,0.05285627022385597,0
arg229317,arg229291,0.08146484941244125,0
arg636360,arg231279,0.13698484003543854,0
arg236641,arg254853,0.06922395527362823,0
arg229317,arg247556,0.030949711799621582,0
arg240139,arg636360,0.9307581782341003,1
arg434786,arg229317,0.9288413524627686,1
arg608928,arg247556,0.0751587450504303,0
arg608928,arg328209,0.502455472946167,0
arg244447,arg229346,0.11142674088478088,0
arg236641,arg236317,0.05433240532875061,0
arg238404,arg636360,0.8920431733131409,1
arg644073,arg229291,0.1193009614944458,0
arg234318,arg231279,0.8316150307655334,1
arg229317,arg230910,0.05384719371795654,0
arg231008,arg229317,0.9212638139724731,1
arg254853,arg296771,0.7733240723609924,1
arg636360,arg434786,0.039257198572158813,0
arg644073,arg434786,0.04701927304267883,0
arg231008,arg636360,0.9242081642150879,1
arg289787,arg244440,0.8714718222618103,1
arg230311,arg247556,0.11941522359848022,0
arg229317,arg237221,0.032904695719480515,0
arg240139,arg229582,0.8518707156181335,1
arg243562,arg231008,0.08188986778259277,0
arg244440,arg236317,0.04138844460248947,0
arg328209,arg245838,0.08297227323055267,0
arg636360,arg231463,0.04440738260746002,0
arg608928,arg229317,0.7873648405075073,1
arg238404,arg229317,0.8515132069587708,1
arg231008,arg328209,0.7740163207054138,1
arg229346,arg229317,0.9469614624977112,1
arg230311,arg636360,0.856147289276123,1
arg243562,arg231463,0.08243024349212646,0
arg229346,arg608928,0.9299859404563904,1
arg608928,arg254853,0.0902332067489624,0
arg247556,arg236317,0.10649120807647705,0
arg234318,arg229317,0.9395883083343506,1
arg237221,arg644073,0.9302241802215576,1
arg231463,arg244440,0.9390395879745483,1
arg254853,arg636360,0.8886073231697083,1
arg238404,arg644073,0.8274440765380859,1
arg636360,arg229291,0.12177324295043945,0
arg229317,arg240139,0.04553107172250748,0
arg231463,arg229317,0.9488404393196106,1
arg236317,arg636360,0.9508830904960632,1
arg317490,arg229317,0.9485524296760559,1
arg236641,arg231279,0.12549540400505066,0
arg244440,arg328209,0.1694544553756714,0
arg245838,arg229582,0.8636575937271118,1
arg236641,arg230311,0.158217191696167,0
arg237221,arg236641,0.8979222774505615,1
arg289787,arg236641,0.9090234041213989,1
arg229317,arg636360,0.11264687031507492,0
arg229346,arg238404,0.8849446177482605,1
arg236641,arg229346,0.08081904798746109,0
arg229272,arg231463,0.114951491355896,0
arg244440,arg237221,0.05314208194613457,0
arg636360,arg317490,0.095278799533844,0
arg230910,arg245838,0.11800352483987808,0
arg234318,arg229582,0.8240912556648254,1
arg229317,arg229272,0.05959004536271095,0
arg243562,arg229272,0.1345382183790207,0
arg244440,arg238404,0.08684171736240387,0
arg236641,arg238404,0.11180922389030457,0
arg229272,arg636360,0.927375853061676,1
arg240139,arg243562,0.8640588521957397,1
arg244447,arg254853,0.11353020370006561,0
arg236641,arg234318,0.10241365432739258,0
arg238404,arg296771,0.2898104786872864,1
arg243562,arg644073,0.846838116645813,1
arg229582,arg317490,0.1498810350894928,0
arg328209,arg231463,0.061683617532253265,0
arg608928,arg230311,0.27604052424430847,0
arg243562,arg236641,0.7917323112487793,1
arg231008,arg244447,0.7418074607849121,1
arg243562,arg230311,0.7200681567192078,1
arg636360,arg230910,0.10986369103193283,0
arg244440,arg229291,0.13031266629695892,0
arg236317,arg289787,0.8131486177444458,1
arg229346,arg296771,0.872856855392456,1
arg289787,arg636360,0.9313432574272156,1
arg328209,arg434786,0.07327080518007278,0
arg244447,arg231463,0.06449918448925018,0
arg328209,arg240139,0.11830253899097443,0
arg243562,arg434786,0.06363712251186371,0
arg636360,arg296771,0.1264231950044632,0
arg229346,arg245838,0.7366346120834351,0
arg231463,arg236641,0.8572075366973877,1
arg236317,arg296771,0.845241367816925,1
arg238404,arg230311,0.6959983110427856,1
arg238404,arg247556,0.09754502773284912,0
arg230910,arg244440,0.8256000876426697,1
arg244440,arg230311,0.18727217614650726,1
arg636360,arg608928,0.11847660690546036,0
arg229317,arg644073,0.11621766537427902,0
arg328209,arg234318,0.11447861045598984,0
arg244440,arg245838,0.05438416078686714,0
arg234318,arg244440,0.9150415658950806,1
arg236317,arg644073,0.9358415007591248,1
arg231279,arg229346,0.07954112440347672,0
arg231463,arg644073,0.8960892558097839,1
arg296771,arg237221,0.12982097268104553,0
arg254853,arg328209,0.8113309741020203,1
arg229582,arg236641,0.6579574942588806,1
arg244440,arg231008,0.058567728847265244,0
arg240139,arg608928,0.8056329488754272,1
arg244440,arg240139,0.07877220213413239,0
arg245838,arg644073,0.908677875995636,1
arg236641,arg230910,0.11878707259893417,0
arg236641,arg434786,0.05088396370410919,0
arg236641,arg229272,0.13571958243846893,0
arg237221,arg229582,0.84121173620224,1
arg289787,arg234318,0.1942877620458603,0
arg244440,arg247556,0.05809947848320007,0
arg244447,arg434786,0.10562475025653839,0
arg244447,arg244440,0.814318060874939,1
arg231279,arg229291,0.19823519885540009,0
arg434786,arg238404,0.8851583003997803,1
arg245838,arg236641,0.8482362031936646,1
arg236641,arg240139,0.09078461676836014,0
arg636360,arg244447,0.09294717013835907,0
arg243562,arg254853,0.08528313040733337,0
arg644073,arg231008,0.04767367243766785,0
arg434786,arg317490,0.8293347954750061,1
arg244447,arg236641,0.7729549407958984,1
arg229346,arg644073,0.9553267955780029,1
arg243562,arg229291,0.1353497952222824,0
arg234318,arg230311,0.8533358573913574,1
arg296771,arg434786,0.12745025753974915,0
arg234318,arg608928,0.8255360126495361,1
arg243562,arg229317,0.9207440614700317,1
arg328209,arg644073,0.6094595193862915,1
arg230910,arg231463,0.08115103095769882,0
arg434786,arg244440,0.88109290599823,1
arg289787,arg230910,0.7019517421722412,1
arg231463,arg238404,0.8651870489120483,1
arg236317,arg229582,0.8846402168273926,1
arg229346,arg244440,0.9328054785728455,1
arg254853,arg231279,0.8087486624717712,1
arg231279,arg231008,0.09720155596733093,0
arg229317,arg244447,0.046040259301662445,0
arg244447,arg245838,0.085820272564888,0
arg289787,arg231008,0.20429058372974396,0
arg247556,arg644073,0.9121084809303284,1
arg244447,arg240139,0.1864093393087387,0
arg254853,arg231463,0.11166923493146896,0
arg229582,arg644073,0.7241972088813782,1
arg247556,arg229291,0.3135764002799988,0
arg237221,arg231008,0.6346296072006226,1
arg229272,arg229346,0.1492844820022583,1
arg636360,arg245838,0.05238370969891548,0
arg328209,arg229317,0.8068030476570129,1
arg644073,arg234318,0.06711187213659286,0
arg608928,arg644073,0.7232642769813538,1
arg229582,arg296771,0.17286966741085052,0
arg636360,arg234318,0.06407008320093155,0
arg234318,arg245838,0.2561322748661041,0
arg296771,arg244440,0.8301852941513062,1
arg229346,arg231008,0.8575178980827332,1
arg236317,arg230910,0.8152000904083252,1
arg229317,arg236317,0.025476889684796333,0
arg229582,arg229346,0.08192256838083267,0
arg244447,arg289787,0.16096672415733337,0
arg236317,arg230311,0.8303952813148499,1
arg234318,arg229291,0.7431517839431763,1
arg608928,arg231463,0.05980803444981575,0
arg243562,arg229346,0.09433654695749283,1
arg243562,arg245838,0.11521848291158676,0
arg644073,arg254853,0.06548458337783813,0
arg244447,arg328209,0.6995857357978821,1
arg231279,arg229317,0.899115264415741,1
arg238404,arg243562,0.8115611672401428,1
arg234318,arg243562,0.8829777240753174,1
arg229346,arg234318,0.831250786781311,1
arg231008,arg296771,0.8304232954978943,1
arg229291,arg608928,0.8560269474983215,1
arg434786,arg229291,0.7510359883308411,1
arg289787,arg247556,0.565036416053772,1
arg236317,arg328209,0.8892094492912292,1
arg237221,arg244447,0.4651365876197815,1
arg230910,arg234318,0.1322007030248642,0
arg644073,arg229272,0.0874364897608757,0
arg240139,arg434786,0.19551877677440643,1
arg238404,arg229582,0.6319555044174194,1
arg238404,arg254853,0.1246441900730133,0
arg317490,arg296771,0.6969821453094482,0
arg238404,arg328209,0.7371422648429871,1
arg245838,arg608928,0.7830612659454346,1
arg328209,arg636360,0.8483511209487915,1
arg289787,arg231463,0.15459002554416656,0
arg237221,arg229291,0.31308814883232117,0
arg229272,arg244440,0.8506938815116882,1
arg328209,arg229582,0.1718757003545761,1
arg240139,arg254853,0.17545582354068756,0
arg296771,arg644073,0.7687872052192688,1
arg230311,arg244447,0.141813725233078,0
arg247556,arg231279,0.8080697655677795,1
arg237221,arg231463,0.19835680723190308,0
arg237221,arg231279,0.8370514512062073,1
arg434786,arg608928,0.86078280210495,1
arg243562,arg231279,0.5434600710868835,0
arg328209,arg296771,0.12938612699508667,0
arg230311,arg230910,0.16335248947143555,0
arg244440,arg254853,0.044627197086811066,0
arg317490,arg644073,0.9258642792701721,1
arg231279,arg644073,0.7840151786804199,1
arg244440,arg229317,0.7470749616622925,1
arg231463,arg229291,0.7584111094474792,1
arg245838,arg247556,0.6789726614952087,1
arg328209,arg230910,0.14045463502407074,0
arg230910,arg244447,0.2678913474082947,1
arg230910,arg231279,0.40120309591293335,0
arg245838,arg296771,0.7756271958351135,1
arg236317,arg608928,0.8933501839637756,1
arg636360,arg229582,0.14712803065776825,1
arg254853,arg229317,0.9071980118751526,1
arg236641,arg247556,0.0874805748462677,0
arg296771,arg231463,0.08836906403303146,0
arg296771,arg244447,0.25144055485725403,1
arg244440,arg229582,0.1528872549533844,0
arg244440,arg236641,0.1667066365480423,0
arg296771,arg234318,0.17138594388961792,0
arg236317,arg243562,0.8568044900894165,1
arg434786,arg229582,0.8437926173210144,1
arg247556,arg234318,0.21399523317813873,0
arg229582,arg229291,0.41887426376342773,1
arg229272,arg317490,0.8928523659706116,1
arg234318,arg244447,0.7996524572372437,1
arg243562,arg229582,0.6012563705444336,0
arg244447,arg317490,0.21027052402496338,0
arg296771,arg229272,0.13368874788284302,0
arg229272,arg229582,0.8374214172363281,1
arg289787,arg434786,0.16217632591724396,0
arg229291,arg236317,0.19521751999855042,0
arg230910,arg243562,0.539148211479187,1
arg254853,arg229346,0.14687414467334747,0
arg229291,arg240139,0.349431574344635,0
arg229317,arg296771,0.07641927152872086,0
arg230910,arg229346,0.12457675486803055,1
arg254853,arg229582,0.7736651301383972,1
arg247556,arg434786,0.13333286345005035,0
arg237221,arg238404,0.7440136671066284,1
arg109565,arg133652,0.08548295497894287,0
arg649666,arg124182,0.15768644213676453,0
arg155750,arg128469,0.9314448237419128,1
arg206923,arg133725,0.10141833871603012,0
arg123962,arg108959,0.7926127910614014,1
arg155750,arg125382,0.8994907140731812,1
arg133652,arg118518,0.9432543516159058,1
arg124182,arg106123,0.046328168362379074,0
arg145468,arg133652,0.07287770509719849,0
arg123962,arg126375,0.9168546199798584,1
arg133652,arg127723,0.8807359337806702,1
arg155750,arg118415,0.9138955473899841,1
arg123178,arg129488,0.07810107618570328,0
arg106273,arg119997,0.8820616006851196,1
arg122478,arg133725,0.048637762665748596,0
arg110540,arg649666,0.8955308794975281,1
arg108959,arg110540,0.07133092731237411,0
arg145468,arg207311,0.038242463022470474,0
arg129488,arg123962,0.7597112655639648,1
arg133725,arg145468,0.95811527967453,1
arg133725,arg127723,0.878825306892395,1
arg132199,arg207311,0.09033309668302536,0
arg126375,arg132199,0.11950036138296127,0
arg217848,arg109565,0.8763313889503479,1
arg133725,arg132199,0.9159871935844421,1
arg133652,arg126375,0.9589174389839172,1
arg109565,arg118415,0.21987256407737732,0
arg128469,arg110540,0.05482999235391617,0
arg133652,arg125382,0.8957186937332153,1
arg109565,arg110540,0.04211638122797012,0
arg129488,arg128469,0.919519305229187,1
arg106273,arg126375,0.9487209916114807,1
arg217848,arg122478,0.962816596031189,1
arg108968,arg126375,0.9489312171936035,1
arg125382,arg217848,0.06205253303050995,0
arg105946,arg106123,0.051833055913448334,0
arg105946,arg155750,0.03842497989535332,0
arg128469,arg145468,0.8841878771781921,1
arg128469,arg106123,0.05508166551589966,0
arg109565,arg108968,0.04550684243440628,0
arg126375,arg125382,0.09781824052333832,0
arg118518,arg127723,0.14188945293426514,0
arg109565,arg106123,0.055642858147621155,0
arg133652,arg124182,0.8761873245239258,1
arg133726,arg126375,0.8947521448135376,1
arg122478,arg110540,0.045227356255054474,0
arg108959,arg133725,0.08380086719989777,0
arg129488,arg109565,0.9161442518234253,1
arg108968,arg122478,0.918267011642456,1
arg133652,arg118214,0.9262354373931885,1
arg119997,arg217848,0.05813414230942726,0
arg133726,arg128469,0.8464193344116211,1
arg108968,arg118214,0.9010264873504639,1
arg126375,arg124182,0.08931560814380646,0
arg649666,arg217848,0.037260089069604874,0
arg118518,arg155750,0.0491039901971817,0
arg118518,arg106273,0.03497964143753052,0
arg133725,arg649666,0.9439645409584045,1
arg126375,arg155750,0.026731062680482864,0
arg118518,arg206923,0.08501805365085602,0
arg649666,arg129488,0.0423039048910141,0
arg133725,arg119997,0.9378639459609985,1
arg217848,arg126375,0.9243189692497253,1
arg132199,arg133652,0.12292037904262543,0
arg217848,arg108959,0.8926739692687988,1
arg118415,arg126375,0.839911937713623,1
arg110540,arg118214,0.8591106534004211,1
arg649666,arg206923,0.0997626930475235,0
arg133725,arg124182,0.9239180088043213,1
arg126375,arg110540,0.03368280455470085,0
arg109565,arg133725,0.04892626032233238,0
arg145468,arg124182,0.0979417935013771,0
arg128469,arg126375,0.8485287427902222,1
arg155750,arg122478,0.9544447064399719,1
arg123178,arg217848,0.08744390308856964,0
arg122478,arg106123,0.039205506443977356,0
arg129488,arg118214,0.9046480655670166,1
arg118214,arg106273,0.03549889475107193,0
arg145468,arg106273,0.0306033194065094,0
arg207311,arg110562,0.9336937665939331,1
arg145468,arg106123,0.028764130547642708,0
arg123962,arg118415,0.8439438939094543,1
arg110562,arg133652,0.054756734520196915,0
arg110562,arg133725,0.050199590623378754,0
arg649666,arg108959,0.10273853689432144,0
arg145468,arg129488,0.027420487254858017,0
arg125382,arg110540,0.06120547652244568,0
arg133726,arg649666,0.8718210458755493,1
arg118214,arg108959,0.12774284183979034,0
arg145468,arg119997,0.10750236362218857,0
arg207311,arg118214,0.9326306581497192,1
arg129488,arg118518,0.9450098872184753,1
arg106273,arg123178,0.8145731687545776,1
arg207311,arg109565,0.9075933694839478,1
arg118214,arg133725,0.038433272391557693,0
arg123962,arg109565,0.8808067440986633,1
arg110540,arg118518,0.9349988698959351,1
arg133652,arg118415,0.9453357458114624,1
arg133652,arg649666,0.940329372882843,1
arg110562,arg110540,0.05167580023407936,0
arg133652,arg105946,0.9403522610664368,1
arg118660,arg108968,0.07390826940536499,0
arg110562,arg155750,0.03912597522139549,0
arg145468,arg108968,0.04040392115712166,0
arg118415,arg108968,0.06653229892253876,0
arg123178,arg126375,0.9286906123161316,1
arg122478,arg133652,0.08023622632026672,0
arg123962,arg118518,0.8899567723274231,1
arg106273,arg649666,0.9497960209846497,1
arg122478,arg129488,0.04151209443807602,0
arg118415,arg133725,0.0751371756196022,0
arg110562,arg119997,0.7511883974075317,1
arg109565,arg206923,0.12353960424661636,0
arg119997,arg129488,0.03748185187578201,0
arg206923,arg207311,0.16274459660053253,0
arg119997,arg126375,0.8493502736091614,1
arg217848,arg118214,0.9247329831123352,1
arg127723,arg110562,0.897182047367096,1
arg133726,arg129488,0.1103036105632782,0
arg123962,arg118214,0.9044265747070312,1
arg108959,arg129488,0.06794749200344086,0
arg109565,arg108959,0.14844995737075806,0
arg155750,arg109565,0.9189295172691345,1
arg108968,arg108959,0.831081211566925,1
arg155750,arg145468,0.9496387243270874,1
arg133652,arg123178,0.8974396586418152,1
arg126375,arg206923,0.051779910922050476,0
arg155750,arg649666,0.9373471140861511,1
arg118518,arg108959,0.1349785327911377,0
arg123178,arg132199,0.801367998123169,1
arg123962,arg133726,0.42253002524375916,1
arg133652,arg206923,0.8815003037452698,1
arg128469,arg118660,0.14962130784988403,0
arg118214,arg145468,0.7569525241851807,1
arg145468,arg125382,0.07418927550315857,0
arg118415,arg110540,0.05346519127488136,0
arg106123,arg125382,0.8726814985275269,1
arg124182,arg127723,0.141765296459198,0
arg105946,arg124182,0.15877729654312134,0
arg106123,arg118518,0.9382431507110596,1
arg155750,arg123178,0.8525586128234863,1
arg106273,arg133725,0.22539035975933075,0
arg128469,arg122478,0.8176589012145996,1
arg123962,arg145468,0.9175675511360168,1
arg128469,arg123962,0.09274459630250931,0
arg649666,arg127723,0.1237199679017067,0
arg118415,arg129488,0.04625921696424484,0
arg133726,arg118214,0.8826704621315002,1
arg110540,arg145468,0.8800956606864929,1
arg106273,arg118415,0.8998124599456787,1
arg118518,arg108968,0.05559736117720604,0
arg118214,arg127723,0.0956728383898735,0
arg106273,arg123962,0.8261794447898865,1
arg105946,arg217848,0.05432683229446411,0
arg129488,arg125382,0.9222879409790039,1
arg122478,arg207311,0.060800351202487946,0
arg105946,arg133725,0.06536533683538437,0
arg129488,arg126375,0.9571462869644165,1
arg145468,arg118415,0.08642266690731049,0
arg106273,arg110562,0.9348936080932617,1
arg649666,arg110562,0.25482675433158875,0
arg127723,arg122478,0.911321222782135,1
arg123962,arg155750,0.09160200506448746,0
arg125382,arg127723,0.13395199179649353,0
arg125382,arg123962,0.08614607155323029,0
arg128469,arg133652,0.07019862532615662,0
arg105946,arg122478,0.6726481914520264,1
arg207311,arg118518,0.9464704990386963,1
arg119997,arg133652,0.073335200548172,0
arg217848,arg133725,0.16597037017345428,0
arg123178,arg133725,0.09584575146436691,0
arg118660,arg649666,0.786858856678009,1
arg145468,arg118660,0.06417098641395569,0
arg155750,arg119997,0.9319419264793396,1
arg145468,arg110562,0.13011610507965088,0
arg118415,arg217848,0.04429616779088974,0
arg132199,arg108959,0.1861228048801422,1
arg123962,arg122478,0.9286593794822693,1
arg128469,arg649666,0.7061943411827087,1
arg108968,arg206923,0.880047082901001,1
arg649666,arg108968,0.04713442549109459,0
arg127723,arg206923,0.5326460599899292,1
arg118518,arg133725,0.058263905346393585,0
arg206923,arg110562,0.8199677467346191,1
arg155750,arg132199,0.8804262280464172,1
arg124182,arg123962,0.1089540347456932,0
arg132199,arg123962,0.07966126501560211,0
arg125382,arg118518,0.4727271795272827,1
arg145468,arg118518,0.2877797782421112,0
arg129488,arg132199,0.8558897376060486,1
arg106123,arg132199,0.909694254398346,1
arg125382,arg206923,0.11798247694969177,0
arg145468,arg127723,0.06336595863103867,0
arg105946,arg110540,0.06694835424423218,0
arg123962,arg105946,0.8519611358642578,1
arg106273,arg118660,0.9028045535087585,1
arg129488,arg110562,0.9383459091186523,1
arg125382,arg133725,0.05915777012705803,0
arg118660,arg155750,0.04385586082935333,0
arg132199,arg145468,0.8064478635787964,1
arg649666,arg106123,0.04299810901284218,0
arg110540,arg124182,0.8107720017433167,1
arg124182,arg122478,0.7014002203941345,1
arg207311,arg119997,0.9161855578422546,1
arg217848,arg118660,0.8742351531982422,1
arg206923,arg118214,0.8189916014671326,1
arg125382,arg207311,0.09210716187953949,0
arg122478,arg106273,0.03414859622716904,0
arg145468,arg108959,0.07497397810220718,0
arg128469,arg133725,0.08544836938381195,0
arg126375,arg118214,0.13971130549907684,0
arg118415,arg127723,0.09555863589048386,0
arg206923,arg124182,0.7319843769073486,1
arg110540,arg132199,0.8063330054283142,1
arg109565,arg132199,0.14167024195194244,0
arg132199,arg119997,0.2191956341266632,0
arg125382,arg118214,0.7108091711997986,1
arg132199,arg124182,0.1376335620880127,0
arg133726,arg145468,0.9287146925926208,1
arg217848,arg145468,0.926731526851654,1
arg106273,arg105946,0.9108904600143433,1
arg110562,arg217848,0.04329848289489746,0
arg118415,arg206923,0.1244392916560173,0
arg118660,arg133725,0.0656190738081932,0
arg118518,arg217848,0.045207224786281586,0
arg128469,arg123178,0.16155296564102173,0
arg132199,arg127723,0.1287440061569214,0
arg118415,arg106123,0.04368940740823746,0
arg123962,arg106123,0.10754997283220291,0
arg133726,arg118415,0.829003632068634,1
arg123962,arg108968,0.10378966480493546,0
arg110562,arg123178,0.11862049251794815,0
arg122478,arg649666,0.1558501273393631,0
arg118660,arg118415,0.30149751901626587,1
arg126375,arg122478,0.11473394185304642,0
arg217848,arg123962,0.8506742715835571,1
arg133726,arg105946,0.8404539823532104,1
arg155750,arg206923,0.8689959049224854,1
arg126375,arg108959,0.08927622437477112,0
arg109565,arg106273,0.03534867241978645,0
arg206923,arg106273,0.1017148569226265,0
arg126375,arg207311,0.04409854859113693,0
arg118660,arg110540,0.06113046407699585,0
arg119997,arg106123,0.043430499732494354,0
arg118415,arg207311,0.06872034817934036,0
arg145468,arg206923,0.04210918769240379,0
arg126375,arg133725,0.047963760793209076,0
arg123962,arg110562,0.9328456521034241,1
arg108959,arg118415,0.7398452758789062,1
arg122478,arg108959,0.15850071609020233,0
arg119997,arg127723,0.1244669109582901,0
arg207311,arg128469,0.9357571601867676,1
arg206923,arg108959,0.7616081237792969,1
arg109565,arg124182,0.1003028079867363,0
arg108968,arg125382,0.8701575994491577,1
arg206923,arg123962,0.1815992146730423,0
arg108968,arg119997,0.9055614471435547,1
arg110562,arg108968,0.05722006410360336,0
arg207311,arg124182,0.888275682926178,1
arg129488,arg206923,0.863677978515625,1
arg133725,arg123962,0.7477046847343445,1
arg118518,arg119997,0.35112106800079346,0
arg118660,arg108959,0.22543708980083466,0
arg133726,arg132199,0.8458674550056458,1
arg118214,arg124182,0.14456495642662048,0
arg206923,arg133726,0.24263623356819153,0
arg155750,arg118214,0.9196088910102844,1
arg118660,arg129488,0.059650398790836334,0
arg108959,arg119997,0.87574702501297,1
arg106123,arg118214,0.9264636039733887,1
arg217848,arg124182,0.8602270483970642,1
arg133726,arg118660,0.810739278793335,1
arg206923,arg106123,0.09997337311506271,0
arg133652,arg118660,0.8691859841346741,1
arg206923,arg128469,0.7806159853935242,1
arg118518,arg649666,0.8240001201629639,1
arg133725,arg207311,0.8128719925880432,1
arg105946,arg126375,0.8650535941123962,1
arg132199,arg106273,0.06072186306118965,0
arg206923,arg119997,0.8361003994941711,1
arg133652,arg123962,0.7812109589576721,1
arg118660,arg207311,0.12322007864713669,0
arg118660,arg206923,0.19742633402347565,0
arg108959,arg133726,0.23903493583202362,0
arg126375,arg106123,0.03513231873512268,0
arg123178,arg119997,0.851052463054657,1
arg217848,arg132199,0.8494541645050049,1
arg124182,arg129488,0.039553768932819366,0
arg123178,arg649666,0.8912497758865356,1
arg207311,arg127723,0.8839482665061951,1
arg106123,arg118660,0.8574880361557007,1
arg110540,arg127723,0.3688819706439972,0
arg155750,arg124182,0.9117169976234436,1
arg118518,arg123178,0.08655394613742828,0
arg119997,arg125382,0.36707499623298645,0
